Mst. ID,Messstellen Name,Jahr,Bundesland,Flussgebiet,Seehöhe
111112,Oberwart,2017,Burgenland,Raabgebiet,314
123158,Oberwölz,2017,Steiermark,Murgebiet,810
102285,Obsteig,2017,Tirol,Inngebiet oberhalb der Salzach,950
102269,Ochsengarten-Obergut,2017,Tirol,Inngebiet oberhalb der Salzach,1695
101477,Ochsenhütte,2017,Tirol,Donaugebiet oberhalb des Inn,1460
106948,Oed,2017,Niederösterreich,Donaugebiet zwischen Enns und March,401
102251,Oetz,2017,Tirol,Inngebiet oberhalb der Salzach,760
116129,Oeynhausen (Autobahnmeist.),2017,Niederösterreich,Donaugebiet zwischen Enns und March,212
110478,Oggau,2017,Burgenland,Rabnitzgebiet,120
116251,Ollersbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,244
114538,Würmlach,2017,Kärnten,Draugebiet,705
102541,Mayrhofen,2017,Tirol,Inngebiet oberhalb der Salzach,633
100404,Meiningen,2017,Vorarlberg,Rheingebiet,423
109272,Meires,2017,Niederösterreich,Marchgebiet,492
106773,Meißnerhaus,2017,Tirol,Inngebiet oberhalb der Salzach,1666
107284,Melk,2017,Niederösterreich,Donaugebiet zwischen Enns und March,284
100503,Meschach,2017,Vorarlberg,Rheingebiet,857
116061,Messern,2017,Niederösterreich,Donaugebiet zwischen Enns und March,466
105999,Michaelerberg,2017,Steiermark,Ennsgebiet,1280
109181,Miesenbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,480
113423,Millstatt,2017,Kärnten,Draugebiet,591
116541,Mistelbach (Kläranlage),2017,Niederösterreich,Marchgebiet,192
107136,Mitterbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,865
102608,Mitterhütten,2017,Tirol,Inngebiet oberhalb der Salzach,1730
115501,Mitterkartunnel (Nord),2017,Kärnten,Draugebiet,1910
106443,Molln,2017,Oberösterreich,Ennsgebiet,423
105346,Mondsee,2017,Oberösterreich,Traungebiet,491
108464,Moosbrunn,2017,Niederösterreich,Donaugebiet zwischen Enns und March,198
103473,Mooserboden,2017,Salzburg,Salzachgebiet,2038
111500,Muhr,2017,Salzburg,Murgebiet,1110
111633,Murau,2017,Steiermark,Murgebiet,814
100792,Möggers,2017,Vorarlberg,Rheingebiet,1010
106666,Möls-Hochleger,2017,Tirol,Inngebiet oberhalb der Salzach,2040
111336,Mönichkirchen,2017,Niederösterreich,Raabgebiet,991
109942,Mönichkirchner Schwaig,2017,Niederösterreich,Leithagebiet,1188
110502,Mörbisch am See,2017,Burgenland,Rabnitzgebiet,130
109132,Mühlbach am Manhartsberg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,356
108845,Mühldorf bei Spitz,2017,Niederösterreich,Donaugebiet zwischen Enns und March,375
104513,Münzkirchen,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,498
111906,Mürzsteg,2017,Steiermark,Murgebiet,810
111922,Mürzzuschlag,2017,Steiermark,Murgebiet,700
108563,Naglern,2017,Niederösterreich,Donaugebiet zwischen Enns und March,280
101204,Namlos,2017,Tirol,Donaugebiet oberhalb des Inn,1260
119115,Nassereinalpe,2017,Tirol,Inngebiet oberhalb der Salzach,2050
102954,Nassereith,2017,Tirol,Inngebiet oberhalb der Salzach,854
119099,Nauderer-Tschey,2017,Tirol,Inngebiet oberhalb der Salzach,1920
101709,Nauders,2017,Tirol,Inngebiet oberhalb der Salzach,1360
119396,Navis,2017,Tirol,Inngebiet oberhalb der Salzach,1385
114637,Naßfeld,2017,Kärnten,Draugebiet,1530
109827,Naßwald,2017,Niederösterreich,Leithagebiet,619
110155,Naßwald (Wasseralm),2017,Niederösterreich,Leithagebiet,774
110726,Nebersdorf,2017,Burgenland,Rabnitzgebiet,225
100982,Nenzinger Himmel,2017,Vorarlberg,Rheingebiet,1305
107003,Neuhaus am Zellerain,2017,Niederösterreich,Donaugebiet zwischen Enns und March,1076
110718,Parndorf,2017,Burgenland,Leithagebiet,181
101014,Partenen,2017,Vorarlberg,Rheingebiet,1030
104679,Partenstein,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,295
102418,Patscherkofel,2017,Tirol,Inngebiet oberhalb der Salzach,2247
106583,Pechgraben,2017,Oberösterreich,Ennsgebiet,430
112847,Pernegg,2017,Steiermark,Murgebiet,460
115535,Perschling,2017,Niederösterreich,Donaugebiet zwischen Enns und March,217
116509,Persenbeug,2017,Niederösterreich,Donaugebiet zwischen Enns und March,575
101337,Pertisau,2017,Tirol,Donaugebiet oberhalb des Inn,930
104711,Peuerbach,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,372
109298,Pfaffenschlag,2017,Niederösterreich,Marchgebiet,579
104562,Pfarrkirchen,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,815
119180,Pforzheimer Hütte,2017,Tirol,Inngebiet oberhalb der Salzach,2330
103275,Pfunds,2017,Tirol,Inngebiet oberhalb der Salzach,992
100974,Pfänder,2017,Vorarlberg,Rheingebiet,1055
111732,Pusterwald-Hinterwinkel,2017,Steiermark,Murgebiet,1260
107706,Pyhra,2017,Niederösterreich,Donaugebiet zwischen Enns und March,298
115543,Pyhrabruck,2017,Niederösterreich,Moldaugebiet,539
116343,Pöchlarn,2017,Niederösterreich,Donaugebiet zwischen Enns und March,213
111310,Pöllau,2017,Steiermark,Raabgebiet,420
111393,Pöllau (Zentralstation),2017,Steiermark,Raabgebiet,525
114835,Pörtschach,2017,Kärnten,Draugebiet,450
104851,Pöstlingberg,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,490
105205,Pötschen,2017,Steiermark,Traungebiet,1000
110411,Pöttsching,2017,Burgenland,Rabnitzgebiet,215
105825,Raabs/Thaya,2017,Niederösterreich,Marchgebiet,459
108167,Raasdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,155
103119,Radfeld,2017,Tirol,Inngebiet oberhalb der Salzach,514
118554,Radhaus,2017,Salzburg,Salzachgebiet,2131
105916,Radstadt,2017,Salzburg,Ennsgebiet,890
114124,Oberglan,2017,Kärnten,Draugebiet,581
106807,Rainbach im Mühlkreis,2017,Oberösterreich,Donaugebiet zwischen Enns und March,690
110296,Raintalquelle,2017,Tirol,Inngebiet oberhalb der Salzach,1215
106591,Ramsau,2017,Steiermark,Ennsgebiet,1203
107532,Rappottenstein,2017,Niederösterreich,Donaugebiet zwischen Enns und March,586
101774,Rauher Kopf,2017,Tirol,Inngebiet oberhalb der Salzach,2670
103598,Rauris,2017,Salzburg,Salzachgebiet,934
115139,Rax (Seilbahnstation),2017,Niederösterreich,Leithagebiet,1547
111286,Redlschlag,2017,Burgenland,Raabgebiet,704
100693,Rehenbergalpe,2017,Vorarlberg,Rheingebiet,988
109843,Reichenau an der Rax,2017,Niederösterreich,Leithagebiet,488
105676,Reichenau,2017,Oberösterreich,Donaugebiet zwischen Traun und Enns,685
114298,Reichenfels,2017,Kärnten,Draugebiet,800
104398,Reichersberg,2017,Oberösterreich,Inngebiet unterhalb der Salzach,350
106328,Reichraming,2017,Oberösterreich,Ennsgebiet,360
109652,Reinberg-Dobersberg,2017,Niederösterreich,Moldaugebiet,605
111021,Rettenegg,2017,Steiermark,Raabgebiet,860
109405,Retz (Windmühle),2017,Niederösterreich,Marchgebiet,320
101238,Reutte,2017,Tirol,Donaugebiet oberhalb des Inn,850
112995,Ried im Innkreis,2017,Oberösterreich,Inngebiet unterhalb der Salzach,427
101790,Ried im Oberinntal,2017,Tirol,Inngebiet oberhalb der Salzach,895
102970,Ried im Zillertal,2017,Tirol,Inngebiet oberhalb der Salzach,554
100719,Riefensberg,2017,Vorarlberg,Rheingebiet,765
109785,Riegersburg,2017,Niederösterreich,Marchgebiet,451
111302,Riegersburg,2017,Steiermark,Raabgebiet,350
119214,Riffelferner,2017,Tirol,Inngebiet oberhalb der Salzach,2740
102038,Riffelseehütte,2017,Tirol,Inngebiet oberhalb der Salzach,2240
102459,Rinn,2017,Tirol,Inngebiet oberhalb der Salzach,895
114751,Rinner Alm,2017,Tirol,Inngebiet oberhalb der Salzach,1581
110593,Ritzing,2017,Burgenland,Rabnitzgebiet,308
100230,Rodund,2017,Vorarlberg,Rheingebiet,645
102095,Rofenberg,2017,Tirol,Inngebiet oberhalb der Salzach,2827
109801,Rohr im Gebirge,2017,Niederösterreich,Leithagebiet,684
100610,Rohralpe,2017,Vorarlberg,Rheingebiet,1233
104646,Rohrbach,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,600
103572,Rojacher Hütte,2017,Salzburg,Salzachgebiet,2559
102509,Rotholz,2017,Tirol,Inngebiet oberhalb der Salzach,563
104117,Rudolfshütte,2017,Salzburg,Salzachgebiet,2304
101881,Runserau,2017,Tirol,Inngebiet oberhalb der Salzach,859
110486,Rust,2017,Burgenland,Rabnitzgebiet,122
103903,Saalbach,2017,Salzburg,Salzachgebiet,974
103929,Saalfelden,2017,Salzburg,Salzachgebiet,765
104802,Piberstein,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,871
111260,Pilgersdorf,2017,Burgenland,Raabgebiet,360
103028,Piller,2017,Tirol,Inngebiet oberhalb der Salzach,1312
108571,Pillichsdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,169
111104,Pinkafeld,2017,Burgenland,Raabgebiet,397
119784,Pitschedboden,2017,Tirol,Draugebiet,2280
101535,Pitztaler Gletscher,2017,Tirol,Inngebiet oberhalb der Salzach,2850
105973,Planai,2017,Steiermark,Ennsgebiet,1816
102046,Plangeroß,2017,Tirol,Inngebiet oberhalb der Salzach,1605
106567,Planneralm,2017,Steiermark,Ennsgebiet,1605
112060,Pleschkogel,2017,Steiermark,Murgebiet,910
101386,Plums-Bärental,2017,Tirol,Donaugebiet oberhalb des Inn,1235
114843,Plöckenpaß,2017,Kärnten,Draugebiet,1232
110551,Podersdorf am See,2017,Burgenland,Rabnitzgebiet,121
108712,Poggschlag,2017,Niederösterreich,Donaugebiet zwischen Enns und March,904
109751,Pommersdorf,2017,Niederösterreich,Marchgebiet,483
119727,Porzehütte,2017,Tirol,Draugebiet,1935
111492,Postalm,2017,Salzburg,Traungebiet,1170
108266,Pottenstein,2017,Niederösterreich,Donaugebiet zwischen Enns und March,327
109876,Pottschach,2017,Niederösterreich,Leithagebiet,411
109538,Poysdorf (Ost),2017,Niederösterreich,Marchgebiet,198
119172,Praxmar,2017,Tirol,Inngebiet oberhalb der Salzach,2150
114306,Preblau,2017,Kärnten,Draugebiet,790
111914,Preiner Gscheid,2017,Steiermark,Murgebiet,890
114314,Preitenegg,2017,Kärnten,Draugebiet,1034
109090,Prinzersdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,249
102103,Proviantdepot,2017,Tirol,Inngebiet oberhalb der Salzach,2737
102947,Prutz,2017,Tirol,Inngebiet oberhalb der Salzach,870
113043,Prägraten,2017,Tirol,Draugebiet,1340
109884,Puchberg am Schneeberg,2017,Niederösterreich,Leithagebiet,583
106534,Oppenberg,2017,Steiermark,Ennsgebiet,1060
107078,Opponitz,2017,Niederösterreich,Donaugebiet zwischen Enns und March,402
113563,Ossiach,2017,Kärnten,Draugebiet,525
104042,Ostermiething,2017,Oberösterreich,Salzachgebiet,410
112755,Osterwitz,2017,Steiermark,Murgebiet,1220
123067,Osterwitz-Winkel,2017,Steiermark,Murgebiet,1000
107391,Ottenschlag,2017,Niederösterreich,Donaugebiet zwischen Enns und March,863
104844,Ottensheim,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,264
107607,Ottenstein,2017,Niederösterreich,Donaugebiet zwischen Enns und March,554
112508,Paal-Stadl,2017,Steiermark,Murgebiet,870
112136,Pack,2017,Steiermark,Murgebiet,1115
114744,Padasteralm,2017,Tirol,Inngebiet oberhalb der Salzach,1700
109637,Pama,2017,Burgenland,Donaugebiet zwischen March und Leitha,134
105775,Schöngrabern,2017,Niederösterreich,Donaugebiet zwischen Enns und March,253
111799,Seckau,2017,Steiermark,Murgebiet,855
101956,See im Paznaun,2017,Tirol,Inngebiet oberhalb der Salzach,1063
113886,Seeberg,2017,Kärnten,Draugebiet,1040
101295,Seefeld in Tirol,2017,Tirol,Donaugebiet oberhalb des Inn,1182
111641,Seetal,2017,Salzburg,Murgebiet,1210
123182,Seewiesen,2017,Steiermark,Murgebiet,980
110023,Seibersdorf,2017,Niederösterreich,Leithagebiet,185
107102,Seitenstetten,2017,Niederösterreich,Donaugebiet zwischen Enns und March,351
110247,Semmering,2017,Niederösterreich,Leithagebiet,988
112045,Semriach,2017,Steiermark,Murgebiet,700
100685,Sibratsgfäll,2017,Vorarlberg,Rheingebiet,902
115527,Siebenlinden,2017,Niederösterreich,Moldaugebiet,661
110361,Sieggraben,2017,Burgenland,Rabnitzgebiet,438
107789,Sieghartskirchen,2017,Niederösterreich,Donaugebiet zwischen Enns und March,199
104430,Sigharting,2017,Oberösterreich,Inngebiet unterhalb der Salzach,344
114025,Silberegg,2017,Kärnten,Draugebiet,598
100206,Silbertal,2017,Vorarlberg,Rheingebiet,886
100198,Silbertaler Winterjöchle,2017,Vorarlberg,Rheingebiet,1946
106781,Sillalm,2017,Tirol,Inngebiet oberhalb der Salzach,1612
114116,Sillehof,2017,Kärnten,Draugebiet,450
113001,Sillian,2017,Tirol,Draugebiet,1079
111062,Sinabelkirchen,2017,Steiermark,Raabgebiet,350
113936,Sirnitz,2017,Kärnten,Draugebiet,850
114769,Sistranser Alm,2017,Tirol,Inngebiet oberhalb der Salzach,1613
109116,Sitzenberg-Reidling,2017,Niederösterreich,Donaugebiet zwischen Enns und March,214
112706,Soboth,2017,Steiermark,Draugebiet,1145
103556,Sonnblick (hangp. Auffangfl.),2017,Salzburg,Salzachgebiet,3076
101055,Sonntag-Stein,2017,Vorarlberg,Rheingebiet,1677
119339,Spielbichlsattel,2017,Tirol,Draugebiet,1940
101717,Spiss,2017,Tirol,Inngebiet oberhalb der Salzach,1643
106393,Spital am Pyhrn,2017,Oberösterreich,Ennsgebiet,630
107458,St.Aegyd am Neuwalde,2017,Niederösterreich,Donaugebiet zwischen Enns und March,607
104992,St.Agatha,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,499
114421,St.Andrä im Lavanttal,2017,Kärnten,Draugebiet,403
112227,St.Anna ob Schwanberg,2017,Steiermark,Murgebiet,1050
101964,St.Anton am Arlberg,2017,Tirol,Inngebiet oberhalb der Salzach,1285
109033,St.Anton an der Jeßnitz,2017,Niederösterreich,Donaugebiet zwischen Enns und March,400
110254,St.Corona am Wechsel,2017,Niederösterreich,Leithagebiet,870
105593,St.Florian,2017,Oberösterreich,Donaugebiet zwischen Traun und Enns,257
100123,St.Gallenkirch,2017,Vorarlberg,Rheingebiet,860
107052,St.Georgen am Reith,2017,Niederösterreich,Donaugebiet zwischen Enns und March,494
109066,St.Georgen an der Leys,2017,Niederösterreich,Donaugebiet zwischen Enns und March,471
113068,St.Jakob i.Def.,2017,Tirol,Draugebiet,1400
110916,St.Jakob im Walde,2017,Steiermark,Raabgebiet,922
111724,St.Johann am Tauern,2017,Steiermark,Murgebiet,1050
104372,St.Johann am Walde,2017,Oberösterreich,Inngebiet unterhalb der Salzach,629
111054,St.Johann bei Herberstein,2017,Steiermark,Raabgebiet,410
118745,St.Johann im Pongau,2017,Salzburg,Salzachgebiet,634
113084,St.Johann im Walde,2017,Tirol,Draugebiet,750
103143,St.Johann in Tirol-Almdorf,2017,Tirol,Inngebiet oberhalb der Salzach,667
104174,St.Koloman,2017,Salzburg,Salzachgebiet,1000
111682,St.Lambrecht,2017,Steiermark,Murgebiet,1070
107276,St.Leonhard am Forst,2017,Niederösterreich,Donaugebiet zwischen Enns und March,256
116202,St.Leonhard am Hornerwald,2017,Niederösterreich,Donaugebiet zwischen Enns und March,547
116194,St.Leonhard am Walde,2017,Niederösterreich,Donaugebiet zwischen Enns und March,634
102061,St.Leonhard i.P.,2017,Tirol,Inngebiet oberhalb der Salzach,1329
103283,St.Leonhard i.P.-N.,2017,Tirol,Inngebiet oberhalb der Salzach,1460
113134,Sachsenburg,2017,Kärnten,Draugebiet,552
112219,Sajach,2017,Steiermark,Murgebiet,340
116426,Salmhof,2017,Niederösterreich,Marchgebiet,145
103853,Salzburg-Flughafen,2017,Salzburg,Salzachgebiet,430
104141,Salzburg-Freisaal,2017,Salzburg,Salzachgebiet,420
119289,Salzhütte,2017,Tirol,Inngebiet oberhalb der Salzach,1510
105007,Salzstiegel,2017,Steiermark,Murgebiet,1340
117515,Sandl,2017,Oberösterreich,Moldaugebiet,935
110106,Saubersdorf,2017,Niederösterreich,Leithagebiet,320
106930,Saxen-Au,2017,Oberösterreich,Donaugebiet zwischen Enns und March,244
104505,Schardenberg,2017,Oberösterreich,Inngebiet unterhalb der Salzach,529
105379,Scharfling,2017,Oberösterreich,Traungebiet,480
101287,Scharnitz,2017,Tirol,Donaugebiet oberhalb des Inn,959
105502,Scharnstein,2017,Oberösterreich,Traungebiet,485
104786,Scharten,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,395
110619,Schattendorf,2017,Burgenland,Rabnitzgebiet,251
107193,Scheibbs,2017,Niederösterreich,Donaugebiet zwischen Enns und March,440
105601,Schenkenfelden,2017,Oberösterreich,Moldaugebiet,745
102988,Schlegeis,2017,Tirol,Inngebiet oberhalb der Salzach,1800
116160,Schletz,2017,Niederösterreich,Marchgebiet,238
102517,Schlitterberg,2017,Tirol,Inngebiet oberhalb der Salzach,960
104604,Schlägl,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,555
119206,Schmalzklausenalm,2017,Tirol,Inngebiet oberhalb der Salzach,1170
111765,Schmelz,2017,Steiermark,Murgebiet,1560
103481,Schmiedinger Kees,2017,Salzburg,Salzachgebiet,2800
103515,Schmittenhöhe,2017,Salzburg,Salzachgebiet,1973
100552,Schoppernau,2017,Vorarlberg,Rheingebiet,835
100214,Schruns,2017,Vorarlberg,Rheingebiet,671
100537,Schröcken,2017,Vorarlberg,Rheingebiet,1244
113860,Schwarz-Radsberg,2017,Kärnten,Draugebiet,780
109819,Schwarzau im Gebirge,2017,Niederösterreich,Leithagebiet,601
115576,Schwarzenbach an der Pielach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,582
104596,Schwarzenberg,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,729
102483,Schwaz,2017,Tirol,Inngebiet oberhalb der Salzach,548
108407,Schwechat (Flugplatz),2017,Niederösterreich,Donaugebiet zwischen Enns und March,183
116145,Schwechat-Aichhof,2017,Niederösterreich,Donaugebiet zwischen Enns und March,163
105023,Schwendt,2017,Tirol,Inngebiet oberhalb der Salzach,660
104448,Schärding-Rossbach,2017,Oberösterreich,Inngebiet unterhalb der Salzach,330
110841,Schöckl,2017,Steiermark,Raabgebiet,1445
107623,Schönberg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,217
102384,Schönberg im Stubaital,2017,Tirol,Inngebiet oberhalb der Salzach,1009
105155,Schönbergalpe,2017,Oberösterreich,Traungebiet,1350
106849,Schöneben-Gugu,2017,Oberösterreich,Donaugebiet zwischen Enns und March,880
100651,Schönenbach,2017,Vorarlberg,Rheingebiet,1040
106427,St.Pankraz,2017,Oberösterreich,Ennsgebiet,598
108985,St.Pantaleon,2017,Niederösterreich,Donaugebiet zwischen Enns und March,240
112391,St.Peter am Ottersbach,2017,Steiermark,Murgebiet,270
104653,St.Peter am Wimberg,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,687
113324,St.Peter im Katschtal,2017,Kärnten,Draugebiet,1220
105858,St.Pölten (Landhaus),2017,Niederösterreich,Donaugebiet zwischen Enns und March,274
115642,St.Pölten,2017,Niederösterreich,Donaugebiet zwischen Enns und March,285
110858,St.Radegund,2017,Steiermark,Raabgebiet,725
123083,St.Ruprecht an der Raab,2017,Steiermark,Raabgebiet,400
101683,St.Sebastian-Mariazell,2017,Steiermark,Ennsgebiet,862
103044,St.Sigmund-Sellrain,2017,Tirol,Inngebiet oberhalb der Salzach,1521
106914,St.Thomas am Blasenstein,2017,Oberösterreich,Donaugebiet zwischen Enns und March,665
103358,St.Ulrich-Pillersee,2017,Tirol,Salzachgebiet,870
106716,St.Veit an der Glan,2017,Kärnten,Draugebiet,463
104182,St.Veit im Pongau,2017,Salzburg,Salzachgebiet,750
100727,Sulzberg,2017,Vorarlberg,Rheingebiet,1000
112649,Södingberg,2017,Steiermark,Murgebiet,480
102228,Sölden,2017,Tirol,Inngebiet oberhalb der Salzach,1332
103226,Söll-Stockach,2017,Tirol,Inngebiet oberhalb der Salzach,660
111583,Tamsweg,2017,Salzburg,Murgebiet,1025
101261,Tannheim-Kienzen,2017,Tirol,Donaugebiet oberhalb des Inn,1110
102020,Taschachhaus,2017,Tirol,Inngebiet oberhalb der Salzach,2470
116236,Tautendorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,429
102400,Telfes im Stubai,2017,Tirol,Inngebiet oberhalb der Salzach,1070
102301,Telfs,2017,Tirol,Inngebiet oberhalb der Salzach,618
109074,Texing,2017,Niederösterreich,Donaugebiet zwischen Enns und March,469
115022,Thalgau,2017,Salzburg,Traungebiet,730
103127,Thiersee-Landl,2017,Tirol,Inngebiet oberhalb der Salzach,700
111591,Thomatal,2017,Salzburg,Murgebiet,1090
100370,Thüringen,2017,Vorarlberg,Rheingebiet,547
100875,Thüringerberg,2017,Vorarlberg,Rheingebiet,967
100164,Tilisunasee,2017,Vorarlberg,Rheingebiet,2200
106872,Tragwein,2017,Oberösterreich,Donaugebiet zwischen Enns und March,455
111997,Tragöß,2017,Steiermark,Murgebiet,770
112730,Trahütten,2017,Steiermark,Murgebiet,970
116186,Trattenbach (Schlaggraben),2017,Niederösterreich,Leithagebiet,1100
119347,Traualpsee,2017,Tirol,Donaugebiet oberhalb des Inn,1660
102368,Trins,2017,Tirol,Inngebiet oberhalb der Salzach,1235
111872,Trofaiach,2017,Steiermark,Murgebiet,660
114884,Tröpolach,2017,Kärnten,Draugebiet,655
100180,Tschagguns,2017,Vorarlberg,Rheingebiet,681
100065,Tschifernella,2017,Vorarlberg,Rheingebiet,2344
108779,Tulln-Bildeiche,2017,Niederösterreich,Donaugebiet zwischen Enns und March,177
108043,Tullnerbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,281
123133,Turracher Höhe,2017,Steiermark,Murgebiet,1767
111542,Tweng,2017,Salzburg,Murgebiet,1200
107466,Türnitz,2017,Niederösterreich,Donaugebiet zwischen Enns und March,480
116269,Ulrichskirchen,2017,Niederösterreich,Donaugebiet zwischen Enns und March,183
102244,Umhausen,2017,Tirol,Inngebiet oberhalb der Salzach,1041
110189,Unken,2017,Salzburg,Salzachgebiet,587
113191,Unteres Fleißkees,2017,Kärnten,Draugebiet,2558
115865,Unterhöflein,2017,Niederösterreich,Leithagebiet,441
115089,Unterkirchbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,310
106278,Unterlaussa,2017,Oberösterreich,Ennsgebiet,540
107425,Unterloiben,2017,Niederösterreich,Donaugebiet zwischen Enns und March,200
112409,Unterpurkla,2017,Steiermark,Murgebiet,220
116285,Unterretzbach,2017,Niederösterreich,Marchgebiet,240
119651,Unterseebenalm,2017,Tirol,Inngebiet oberhalb der Salzach,1860
105957,Untertal-Tetter,2017,Steiermark,Ennsgebiet,1040
111708,Unzmarkt,2017,Steiermark,Murgebiet,745
100149,Valzifenz,2017,Vorarlberg,Rheingebiet,2300
112565,Veitsch,2017,Steiermark,Murgebiet,665
114629,Velden-Weinzierl,2017,Kärnten,Draugebiet,535
102194,Vent,2017,Tirol,Inngebiet oberhalb der Salzach,1900
102202,Vent,2017,Tirol,Inngebiet oberhalb der Salzach,1907
100099,Verbella,2017,Vorarlberg,Rheingebiet,2350
100073,Vermunt,2017,Vorarlberg,Rheingebiet,1754
100016,Vermuntgletscher,2017,Vorarlberg,Rheingebiet,2700
102152,Vernagtbrücke,2017,Tirol,Inngebiet oberhalb der Salzach,2640
104521,Vichtenstein,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,592
116491,Viehdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,363
115030,Vigaun,2017,Salzburg,Salzachgebiet,495
113530,Villach,2017,Kärnten,Draugebiet,493
123026,St.Wolfgang,2017,Steiermark,Murgebiet,1275
105759,St.Wolfgang,2017,Oberösterreich,Traungebiet,542
106898,Stadt Haag,2017,Niederösterreich,Donaugebiet zwischen Enns und March,349
111146,Stadtschlaining,2017,Burgenland,Raabgebiet,424
112367,Stainz,2017,Steiermark,Murgebiet,340
113225,Stall,2017,Kärnten,Draugebiet,820
119438,Stallenhütte,2017,Tirol,Inngebiet oberhalb der Salzach,1430
102277,Stams,2017,Tirol,Inngebiet oberhalb der Salzach,711
112540,Stanz,2017,Steiermark,Murgebiet,648
106708,Stein (Enns),2017,Steiermark,Ennsgebiet,680
107888,Steinabrunn,2017,Niederösterreich,Donaugebiet zwischen Enns und March,247
103069,Steinach a.Br.,2017,Tirol,Inngebiet oberhalb der Salzach,1204
109025,Steinakirchen am Forst,2017,Niederösterreich,Donaugebiet zwischen Enns und March,338
102756,Steinberg am Rofan,2017,Tirol,Inngebiet oberhalb der Salzach,1020
119586,Brentenjoch,2017,Tirol,Inngebiet oberhalb der Salzach,1190
110429,Steinbrunn,2017,Burgenland,Rabnitzgebiet,210
116210,Steinholz,2017,Niederösterreich,Donaugebiet zwischen Enns und March,424
106955,Stephanshart,2017,Niederösterreich,Donaugebiet zwischen Enns und March,284
108803,Stetten,2017,Niederösterreich,Donaugebiet zwischen Enns und March,179
106559,Steyr,2017,Oberösterreich,Ennsgebiet,336
102996,Stillupp,2017,Tirol,Inngebiet oberhalb der Salzach,1125
109892,Stixenstein,2017,Niederösterreich,Leithagebiet,448
107870,Stockerau,2017,Niederösterreich,Donaugebiet zwischen Enns und March,170
107797,Stockern,2017,Niederösterreich,Donaugebiet zwischen Enns und March,405
109900,Stollhof-Hohe Wand,2017,Niederösterreich,Leithagebiet,446
112425,Straden,2017,Steiermark,Murgebiet,360
112516,Straß,2017,Steiermark,Murgebiet,256
104356,Straßwalchen,2017,Salzburg,Inngebiet unterhalb der Salzach,550
105254,Strobl,2017,Salzburg,Traungebiet,540
103440,Stuhlfelden,2017,Salzburg,Salzachgebiet,816
112714,St.Lorenzen,2017,Steiermark,Murgebiet,752
110452,St.Margarethen im Burgenland,2017,Burgenland,Rabnitzgebiet,147
114256,St.Margarethen ob Töllerberg,2017,Kärnten,Draugebiet,460
110742,St.Margarethen-Berg,2017,Burgenland,Rabnitzgebiet,196
104414,St.Marienkirchen,2017,Oberösterreich,Inngebiet unterhalb der Salzach,340
102467,St.Martin i.G.,2017,Tirol,Inngebiet oberhalb der Salzach,875
105049,St.Michael i. Lg.,2017,Salzburg,Murgebiet,1094
111195,St.Michael im Burgenland,2017,Burgenland,Raabgebiet,243
112888,St.Michael in Obersteiermark,2017,Steiermark,Murgebiet,580
114280,St.Michael ob Bleiburg,2017,Kärnten,Draugebiet,527
114793,St.Michael-Wolfsberg,2017,Kärnten,Draugebiet,510
112318,St.Nikolai im Sausal,2017,Steiermark,Murgebiet,340
106005,St.Nikolai im Sölktal,2017,Steiermark,Ennsgebiet,1120
108704,St.Oswald,2017,Niederösterreich,Donaugebiet zwischen Enns und March,658
114447,St.Oswald,2017,Kärnten,Draugebiet,1373
119230,Westfalenhaus,2017,Tirol,Inngebiet oberhalb der Salzach,2295
119644,Wettersteinhütte,2017,Tirol,Donaugebiet oberhalb des Inn,1700
111419,Wetzelsdorf,2017,Steiermark,Raabgebiet,303
106294,Weyer,2017,Oberösterreich,Ennsgebiet,421
105684,Weyregg,2017,Oberösterreich,Traungebiet,469
108118,Wien (Botanischer Garten),2017,Wien,Donaugebiet zwischen Enns und March,180
