Mst. ID,Messstellen Name,Jahr,Bundesland,Flussgebiet,Seehöhe
110775,Frankenau,2014,Burgenland,Rabnitzgebiet,208.0
105429,Frankenburg,2014,Oberösterreich,Traungebiet,515.0
107300,Frankenfels,2014,Niederösterreich,Donaugebiet zwischen Enns und March,468.0
119198,Franz-Senn-Hütte,2014,Tirol,Inngebiet oberhalb der Salzach,2150.0
108969,Franzensdorf,2014,Niederösterreich,Donaugebiet zwischen Enns und March,152.0
100925,Frastanz,2014,Vorarlberg,Rheingebiet,487.0
106724,Frauenkirchen,2014,Burgenland,Rabnitzgebiet,122.0
123059,Frauental,2014,Steiermark,Murgebiet,350.0
100867,Fraxern,2014,Vorarlberg,Rheingebiet,807.0
112615,Frein an der Mürz,2014,Steiermark,Murgebiet,867.0
114496,Fresach,2014,Kärnten,Draugebiet,683.0
110940,Friedberg-Ortgraben,2014,Steiermark,Raabgebiet,550.0
104976,Friedburg,2014,Oberösterreich,Inngebiet unterhalb der Salzach,512.0
113993,Friesach,2014,Kärnten,Draugebiet,640.0
102574,Friesenberghaus,2014,Tirol,Inngebiet oberhalb der Salzach,2500.0
119560,Hintere Fundusalm,2014,Tirol,Inngebiet oberhalb der Salzach,2180.0
112037,Frohnleiten,2014,Steiermark,Murgebiet,420.0
101766,Furgglersee,2014,Tirol,Inngebiet oberhalb der Salzach,2330.0
108258,Furth-Harras,2014,Niederösterreich,Donaugebiet zwischen Enns und March,488.0
105353,Fuschl,2014,Salzburg,Traungebiet,670.0
103978,Grubhof-St.Martin,2014,Salzburg,Salzachgebiet,630.0
119800,Gaudeamushütte,2014,Tirol,Inngebiet oberhalb der Salzach,1580.0
106047,Gröbming,2014,Steiermark,Ennsgebiet,766.0
105494,Grünau-Almegg,2014,Oberösterreich,Traungebiet,540.0
102624,Grüne-Wand-Hütte,2014,Tirol,Inngebiet oberhalb der Salzach,1460.0
119834,Gschlössboden,2014,Tirol,Draugebiet,1730.0
112698,Gschnaidt,2014,Steiermark,Murgebiet,1128.0
119412,Gschnitz,2014,Tirol,Inngebiet oberhalb der Salzach,1280.0
103192,Gschößwand,2014,Tirol,Inngebiet oberhalb der Salzach,1790.0
106161,Gstatterboden,2014,Steiermark,Ennsgebiet,580.0
101436,Gufferthütte,2014,Tirol,Donaugebiet oberhalb des Inn,1415.0
104638,Guglwald,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,727.0
116459,Gumpoldskirchen,2014,Niederösterreich,Donaugebiet zwischen Enns und March,212.0
115816,Guntersdorf,2014,Niederösterreich,Donaugebiet zwischen Enns und March,246.0
116244,Guntramsdorf,2014,Niederösterreich,Donaugebiet zwischen Enns und March,186.0
106864,Gutau,2014,Oberösterreich,Donaugebiet zwischen Enns und March,630.0
105080,Heiligenkreuz,2014,Burgenland,Raabgebiet,228.0
104901,Helfenberg,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,598.0
104885,Hellmonsödt,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,840.0
115659,Herzogenburg,2014,Niederösterreich,Donaugebiet zwischen Enns und March,223.0
115857,Himberg,2014,Niederösterreich,Donaugebiet zwischen Enns und March,167.0
102087,Hintereisferner,2014,Tirol,Inngebiet oberhalb der Salzach,2970.0
101188,Hinterhornbach,2014,Tirol,Donaugebiet oberhalb des Inn,1100.0
108993,Hinterlug,2014,Niederösterreich,Donaugebiet zwischen Enns und March,416.0
101311,Hinterriß,2014,Tirol,Donaugebiet oberhalb des Inn,920.0
103846,Hintersee,2014,Salzburg,Salzachgebiet,727.0
106351,Hinterstoder,2014,Oberösterreich,Ennsgebiet,590.0
112656,Hirschegg,2014,Steiermark,Murgebiet,1158.0
116475,Hirschenkogel,2014,Niederösterreich,Leithagebiet,1318.0
111153,Hirschenstein,2014,Burgenland,Raabgebiet,709.0
100701,Hittisau,2014,Vorarlberg,Rheingebiet,802.0
123190,Hitzendorf,2014,Steiermark,Murgebiet,427.0
113373,Hochalm (Ochsenhütte),2014,Kärnten,Draugebiet,2010.0
113019,Hochberg,2014,Tirol,Draugebiet,1672.0
117523,Hocheck,2014,Oberösterreich,Inngebiet unterhalb der Salzach,595.0
113464,Hochegg,2014,Kärnten,Draugebiet,1026.0
102889,Hochfilzen,2014,Tirol,Inngebiet oberhalb der Salzach,960.0
101584,Hochgleinz,2014,Steiermark,Murgebiet,340.0
102111,Hochjochhospiz,2014,Tirol,Inngebiet oberhalb der Salzach,2360.0
111278,Hochneukirchen,2014,Niederösterreich,Raabgebiet,736.0
123174,Hochreichhart,2014,Steiermark,Murgebiet,1500.0
100669,Hochrubachalpe,2014,Vorarlberg,Rheingebiet,1517.0
110320,Hochstraß,2014,Burgenland,Rabnitzgebiet,424.0
101444,Hochstögen,2014,Tirol,Donaugebiet oberhalb des Inn,1350.0
115485,Hochtor,2014,Kärnten,Draugebiet,2450.0
109975,Hochwolkersdorf,2014,Niederösterreich,Leithagebiet,614.0
104935,Hofkirchen an der Trattnach,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,385.0
107318,Hofstetten,2014,Niederösterreich,Donaugebiet zwischen Enns und March,318.0
111377,Hohenau am Wechsel,2014,Steiermark,Raabgebiet,1080.0
109462,Hohenau an der March,2014,Niederösterreich,Marchgebiet,154.0
111369,Hohenau an der Raab,2014,Steiermark,Raabgebiet,702.0
115873,Hohenberg,2014,Niederösterreich,Donaugebiet zwischen Enns und March,474.0
100529,Hohenems,2014,Vorarlberg,Rheingebiet,422.0
107060,Hohenlehen,2014,Niederösterreich,Donaugebiet zwischen Enns und March,424.0
